date,L_1,L_2,L_3,L_4,L_5,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35,P_36,P_37,P_38,P_39
8/22/2023,2,11,26,29,36,1,2,0,0,0,1,1,0,1,1,1,0,1,0,2,2,1,2,1,0,0,0,2,1,1,2,2,1,1,0,1,0,0,0,1,1,0,0,0
8/23/2023,17,20,23,30,32,1,2,1,1,0,0,0,0,0,0,1,1,3,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,2,1,1,1,1,0
8/24/2023,7,8,10,32,36,0,2,0,2,2,1,2,1,1,2,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,2,0,1,0,1,1,0,0,2,1,2,0
8/25/2023,19,23,25,29,34,1,0,1,0,1,0,0,1,1,1,1,2,0,1,0,0,0,1,3,0,0,1,1,1,1,0,2,1,2,0,2,1,0,2,1,0,0,1,0
8/26/2023,9,13,19,29,38,1,1,0,0,0,1,1,0,2,1,0,0,1,0,1,1,2,1,2,0,1,0,2,0,2,1,0,2,2,0,2,0,0,0,2,0,0,1,0
8/27/2023,10,21,24,34,38,0,1,0,0,0,0,2,0,0,3,0,0,1,0,0,1,1,1,0,0,2,1,0,1,0,3,0,1,1,0,2,2,0,2,1,1,0,1,2
8/28/2023,3,10,22,23,32,2,1,2,1,0,0,1,0,1,2,0,0,2,0,1,0,0,1,0,0,1,1,2,0,0,0,1,2,0,0,0,1,0,1,3,0,0,3,1
8/29/2023,2,7,12,21,24,1,2,1,0,0,1,2,1,0,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,3,1,1,2,0,0,1,0,1,2
8/30/2023,5,21,22,27,29,1,2,2,0,2,0,1,0,0,0,1,1,1,1,1,0,0,2,1,0,2,1,0,1,0,1,2,1,3,0,2,0,0,0,1,0,0,0,0
8/31/2023,1,18,28,29,33,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,2,1,1,0,0,1,4,1,2,0,1,2,1,1,0,1,0,1
9/1/2023,7,19,21,22,35,1,1,0,2,1,0,2,1,2,1,0,0,1,1,0,0,0,1,2,0,1,1,0,2,1,1,0,2,0,2,0,0,0,1,1,0,1,0,1
9/2/2023,17,19,30,33,35,0,1,0,1,0,0,1,0,2,2,0,1,2,0,1,1,2,1,2,0,1,0,0,0,1,0,4,1,1,1,0,0,1,0,1,1,0,1,0
9/3/2023,2,17,21,32,37,0,3,1,0,1,0,1,1,1,0,0,0,1,1,1,1,3,1,0,0,1,0,1,0,1,1,0,1,1,0,0,3,0,0,2,1,1,0,1
9/4/2023,2,6,11,32,33,0,1,1,1,0,1,0,2,0,2,1,0,0,2,0,0,1,0,3,0,1,1,1,1,1,0,1,0,1,2,1,1,3,0,0,1,0,0,0
9/5/2023,1,8,19,21,30,2,2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,2,1,0,3,0,1,1,0,0,0,2,1,1,3,2,1,0,1,0,2,0,0
9/6/2023,5,14,19,22,39,0,1,0,0,2,1,0,1,1,0,0,0,0,2,1,1,0,2,2,1,2,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,2,0,2
9/7/2023,11,22,28,32,37,0,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,2,1,1,0,0,1,1,1,2,1,2,2,0,2,0,2,1,0,0
9/8/2023,6,8,16,20,35,1,0,0,0,0,1,0,2,1,1,0,0,1,2,0,3,2,0,0,1,1,0,1,0,2,0,0,0,0,1,1,2,0,0,3,0,1,2,1
9/9/2023,5,14,21,28,32,1,1,0,1,2,0,0,1,1,1,1,1,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,2,2,0,2,1,1,2,0,1,1,0,2
9/10/2023,2,3,18,23,34,0,2,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,1,0,0,1,0,1,0,2,1,1,0,0,1,1,0,1,2,1,2,0,0,1
9/11/2023,4,13,19,23,34,0,1,0,1,1,1,2,1,2,0,0,0,2,0,0,0,0,1,3,0,0,2,1,1,0,2,0,0,0,0,1,2,0,1,1,2,1,0,1
9/12/2023,2,6,8,16,18,2,1,1,1,1,2,1,2,1,1,0,1,2,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,2,0,2,0,0,0,0,1,0,1
9/13/2023,2,17,20,29,30,1,1,0,1,0,1,1,0,0,0,1,0,0,1,2,0,2,1,1,2,0,0,1,2,2,0,0,0,2,1,1,2,1,1,0,1,0,0,1
9/14/2023,11,13,14,33,34,0,0,0,2,1,1,0,1,0,1,2,0,1,2,1,0,0,0,1,2,0,0,1,2,1,0,2,0,0,0,1,1,2,1,0,0,1,1,2
9/15/2023,7,14,19,21,25,1,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,1,0,2,1,2,1,0,2,2,0,1,0,0,2,2,1,2,2,0,0,0,1,1
9/16/2023,5,13,23,25,38,0,2,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,2,2,1,0,2,1,3,0,2,0,0,0,0,0,1,2,2,0,0,2,1
9/17/2023,8,18,30,37,38,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,1,2,2,1,3,0,0,3,2,1,1,0,0,1,0,2,2,1
9/18/2023,4,6,7,15,17,1,0,1,2,0,2,2,1,0,0,0,0,1,0,2,1,4,1,1,2,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
9/19/2023,4,7,13,29,30,1,0,0,3,0,0,1,1,0,0,0,1,2,0,0,0,0,0,3,0,0,2,1,2,1,0,1,0,1,1,0,3,0,1,2,1,1,0,1
9/20/2023,2,3,4,17,39,2,1,1,2,2,0,0,3,1,1,0,0,1,0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,2,1,2
9/21/2023,16,19,20,21,29,0,1,1,1,0,1,1,0,0,0,0,0,3,0,1,3,0,1,1,2,2,1,1,2,0,0,0,1,1,1,2,1,2,0,0,0,0,0,0
9/22/2023,6,12,16,17,18,0,1,1,0,1,2,1,0,0,0,1,2,1,0,1,1,1,2,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,3,1,2,1,1,0
9/23/2023,1,4,18,23,27,1,0,0,1,1,1,2,0,0,2,2,0,0,0,1,1,0,2,1,0,2,2,2,1,0,0,2,0,1,0,0,1,1,1,1,0,0,0,1
9/24/2023,19,20,25,30,32,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,3,1,0,2,1,0,3,0,0,1,1,1,1,2,0,1,1,1,2,1,1
9/25/2023,5,15,28,33,38,0,2,0,2,2,0,1,0,0,0,0,1,0,1,2,0,0,1,1,1,0,1,2,1,1,0,0,2,0,0,1,0,2,1,1,0,0,4,0
9/26/2023,7,13,26,28,35,0,0,2,0,0,0,1,1,0,2,0,1,2,2,0,1,1,0,1,0,0,1,0,2,0,1,0,1,0,1,0,1,2,1,1,0,1,2,2
9/27/2023,8,9,14,27,31,1,0,0,2,0,1,0,1,2,1,0,1,1,2,0,0,1,1,1,0,0,2,1,1,0,0,2,1,0,1,2,1,1,1,1,1,0,0,0
9/28/2023,24,26,30,32,36,0,2,0,0,1,1,0,1,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,2,0,1,2,2,1,1,0,1,2,3,2,1,0,0,1
9/29/2023,8,16,23,30,39,1,1,3,0,0,1,0,2,0,1,0,0,1,1,0,3,1,0,1,1,0,0,2,0,2,0,0,0,1,3,0,1,0,1,0,1,1,0,1
9/30/2023,19,20,26,29,30,1,1,1,0,1,1,1,0,2,0,1,1,0,1,0,1,0,1,1,1,1,2,0,0,0,1,1,1,1,2,2,2,1,0,0,0,0,0,1
10/1/2023,3,7,17,23,24,0,0,2,0,0,1,2,2,0,1,0,2,0,1,0,0,2,1,1,0,1,1,1,3,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1
10/2/2023,2,11,19,25,35,1,1,0,0,0,1,1,0,0,2,1,0,1,0,0,0,1,0,3,0,1,1,1,0,1,2,2,1,1,0,0,0,2,0,2,2,1,1,0
10/3/2023,1,9,16,19,24,1,0,0,0,0,1,0,2,2,0,0,1,0,1,2,2,0,1,2,0,4,0,1,2,1,1,0,2,0,0,0,1,0,1,1,1,0,0,0
10/4/2023,5,9,21,24,36,2,1,0,3,1,2,1,0,2,0,0,0,1,0,1,1,0,0,1,2,1,1,0,1,0,1,2,1,0,0,1,1,1,0,0,1,0,1,0
10/5/2023,5,26,29,36,39,0,0,0,0,2,2,1,1,0,0,2,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1,2,0,2,0,0,0,4,0,1,3,1,0,2
10/6/2023,16,23,24,25,35,0,1,0,3,0,0,1,0,1,0,0,1,1,2,0,1,0,1,1,0,2,0,1,2,3,0,0,1,0,1,2,0,1,0,1,0,1,0,2
10/7/2023,8,16,17,21,25,0,1,0,0,0,1,1,2,0,1,1,1,1,2,0,3,1,1,1,0,2,1,0,1,4,0,0,0,1,2,0,1,1,0,0,0,0,0,0
10/8/2023,8,29,33,36,38,0,0,2,0,1,1,0,1,1,3,1,0,0,0,1,2,0,0,1,1,1,1,1,1,1,0,0,0,1,2,0,0,2,0,1,1,1,1,1
10/9/2023,23,25,26,30,31,1,0,0,0,2,0,0,2,0,1,0,1,0,0,2,1,0,0,0,2,0,0,1,1,1,1,2,2,0,2,1,1,1,1,0,0,1,2,1
10/10/2023,19,25,30,34,37,0,1,0,1,1,0,0,2,0,3,0,2,0,0,2,0,0,0,1,0,0,2,2,1,1,0,1,1,1,1,0,1,1,1,0,0,3,0,1
10/11/2023,20,23,26,31,33,0,1,1,1,0,1,1,2,0,1,1,1,1,0,1,0,1,0,0,3,0,1,2,0,0,2,1,1,0,1,2,1,1,0,0,0,0,1,1
10/12/2023,3,15,26,32,35,1,0,2,1,0,1,1,0,1,1,1,0,1,1,2,1,0,1,2,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,2
10/13/2023,8,28,32,36,38,2,1,1,1,2,0,3,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1,1,0,1,1,2,1,3,0
10/14/2023,4,6,15,30,39,1,0,0,3,1,3,0,0,0,0,1,1,1,0,2,0,0,1,0,0,1,0,1,0,0,0,1,1,2,2,1,0,0,4,0,2,0,0,1
10/15/2023,4,13,17,30,38,1,0,2,1,0,0,0,0,2,0,0,0,2,1,1,3,1,0,0,1,0,1,0,0,1,2,0,0,1,1,0,0,1,0,0,1,1,3,3
10/16/2023,4,5,27,31,39,0,0,0,2,1,1,0,0,2,0,1,1,1,1,0,1,2,1,1,0,1,1,0,1,2,0,2,1,0,0,1,1,1,1,1,0,0,1,1
10/17/2023,3,5,30,32,37,2,0,1,0,1,0,1,2,0,0,2,1,0,2,0,1,3,0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,1,0,3,1,2,0,0
10/18/2023,10,12,24,27,36,3,1,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,2,1,1,0,0,1,3,1,1,1,0,0,1,0,1,0,0,2,1,0,2,1
10/19/2023,5,14,26,37,38,1,0,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,0,2,2,1,0,0,1,0,1,0,0,0,0,3,0,1,0,2,1,1,1,2
10/20/2023,1,7,20,35,39,3,0,0,0,1,0,1,1,1,0,1,0,0,0,2,1,1,1,0,1,1,1,0,0,0,1,1,2,1,2,0,0,0,1,2,2,0,0,2
10/21/2023,6,25,30,34,35,3,1,0,1,0,1,0,0,2,0,0,3,2,1,0,0,1,1,2,0,0,0,1,0,1,1,2,2,0,2,0,0,0,1,1,0,0,0,1
10/22/2023,21,22,32,34,35,3,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,2,3,0,0,0,0,1,1,0,0,0,1,0,3,1,0,0,3,2
10/23/2023,3,5,25,34,37,0,0,2,1,3,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10/24/2023,19,31,33,34,35,2,0,1,0,0,0,0,0,0,2,2,2,3,0,1,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,4,0,2,1,2,1,1,0,0
10/25/2023,11,12,27,30,31,1,0,0,0,1,0,0,1,2,0,2,2,1,1,0,0,1,0,0,0,0,2,0,0,1,2,1,0,0,3,1,0,3,0,1,1,0,1,2
10/26/2023,9,14,18,23,24,0,0,1,0,2,0,0,1,2,1,1,0,0,2,0,2,0,1,1,1,1,1,1,4,1,0,1,0,0,2,0,3,0,0,0,0,1,0,0
10/27/2023,1,7,11,16,24,2,0,1,1,0,0,2,2,0,0,1,1,0,1,0,2,0,0,0,3,1,3,1,1,0,1,1,2,1,0,1,1,0,0,0,1,0,0,0
10/28/2023,9,11,18,29,31,0,1,1,1,1,0,0,1,2,0,2,0,0,1,0,0,1,1,2,0,0,1,0,0,0,2,2,0,2,1,2,1,0,2,0,0,1,0,2
10/29/2023,22,23,30,31,32,1,1,0,2,2,1,2,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,2,1,2,0,1,2,0,2,2,1,1,1,0,0,0,0,0
10/30/2023,1,16,28,29,36,2,1,2,1,1,1,0,3,0,2,0,0,0,0,1,1,0,1,1,1,1,0,0,1,2,1,0,1,2,0,0,2,0,0,0,1,0,0,1
10/31/2023,9,18,20,21,31,0,1,0,0,1,1,0,1,2,1,0,1,0,2,1,0,0,2,1,2,1,2,1,1,0,2,3,0,0,0,2,1,0,0,1,0,0,0,0
11/1/2023,1,25,28,30,37,2,1,1,2,1,0,1,1,1,1,0,0,2,0,2,1,0,0,0,0,1,1,2,0,2,0,0,1,1,1,1,0,0,1,0,1,2,0,0
11/2/2023,6,12,28,31,38,1,1,1,0,1,2,0,0,0,1,1,1,1,1,1,2,0,0,0,1,0,2,0,0,0,2,1,2,0,0,3,1,0,0,0,0,0,1,3
11/3/2023,3,16,21,34,38,0,1,3,1,2,1,0,0,0,1,1,0,0,1,1,3,0,0,0,1,1,1,0,0,2,0,1,1,2,0,0,0,1,1,1,0,1,2,0
11/4/2023,6,7,15,23,36,0,1,0,1,0,2,2,1,0,1,1,1,1,0,2,1,0,2,0,1,0,1,2,1,1,0,1,1,1,0,0,1,0,0,2,1,1,0,0
11/5/2023,8,20,21,32,38,2,1,1,1,0,0,0,1,0,0,1,2,0,1,0,0,0,1,2,2,2,0,0,0,1,0,1,0,1,2,0,2,1,1,0,0,3,1,0
11/6/2023,10,20,21,30,34,1,2,1,1,0,0,0,1,1,2,0,0,0,1,2,1,0,2,0,1,1,0,0,2,0,2,1,1,0,1,0,1,2,1,0,1,0,0,1
11/7/2023,12,15,21,27,28,0,1,0,1,1,1,1,1,1,0,0,1,2,1,3,0,0,1,1,1,1,0,1,0,0,0,2,2,1,0,0,2,1,0,1,0,1,1,0
11/8/2023,11,17,18,26,30,0,0,0,1,0,1,1,1,1,1,2,0,2,1,0,0,1,1,0,1,0,2,1,1,0,3,0,1,1,2,0,0,0,1,0,1,0,3,0
11/9/2023,12,15,22,23,32,0,2,1,0,0,0,0,0,0,0,0,3,0,0,3,0,2,1,0,0,1,1,1,2,1,0,2,0,1,0,3,1,0,0,1,1,1,1,1
11/10/2023,2,12,16,17,36,0,2,1,1,0,1,0,1,0,0,1,3,2,0,0,1,1,0,0,0,3,1,0,0,1,0,0,2,2,1,1,0,0,0,1,1,1,0,2
11/11/2023,7,11,25,27,28,0,1,0,0,1,2,2,2,0,0,2,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,2,1,1,0,0,1,3,0,1,0,1,0,0
11/12/2023,7,10,12,21,25,0,0,2,1,0,1,1,2,0,1,0,2,0,0,0,2,0,0,1,1,1,1,2,1,1,1,1,2,1,0,0,0,0,0,1,1,2,0,1
11/13/2023,7,16,17,25,38,1,0,0,1,0,1,2,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,3,0,0,0,0,2,0,1,3,0,2,1,0,3,1
11/14/2023,6,13,33,36,39,1,0,2,2,0,2,1,1,2,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,1,0,0,1,3,0,0,3,0,1,1
11/15/2023,1,3,15,20,25,2,1,1,0,1,1,0,1,0,1,3,0,1,0,1,0,1,1,1,1,1,0,1,1,1,2,0,0,0,2,0,0,1,0,0,2,0,1,1
11/16/2023,1,19,31,35,36,1,1,0,1,1,0,0,1,0,1,2,1,0,1,0,1,1,1,2,0,0,0,0,1,1,0,1,3,0,1,1,3,0,0,1,1,0,1,1
11/17/2023,8,19,21,31,32,0,1,3,1,2,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,1,0,0,0,1,1,1,1,1,3,0,0,1,2,1,0
11/18/2023,1,8,24,30,32,2,1,0,0,0,2,0,2,0,2,0,1,1,1,1,2,1,1,0,1,1,2,0,1,2,0,0,0,0,1,1,1,0,0,1,1,0,0,1
11/19/2023,29,31,34,36,39,2,0,1,1,0,0,1,0,1,0,0,0,3,0,1,0,2,1,1,1,2,0,0,0,0,0,1,2,1,0,2,0,0,2,0,2,1,1,1
11/20/2023,7,10,23,31,33,0,3,1,1,0,1,2,1,2,3,1,2,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,1
11/21/2023,2,12,14,15,19,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,2,2,1,2,0
